turbine,time,speed_k1,direction_k1,u_k1,v_k1,speed_k2,direction_k2,u_k2,v_k2,speed_k3,direction_k3,u_k3,v_k3,speed_k4,direction_k4,u_k4,v_k4
KWF3,2018-11-07 21:00:00,7.1407,218.5236,4.4475,5.5865,7.1075,218.6642,4.4404,5.5497,7.0738,219.0783,4.4592,5.4913,7.0201,218.3127,4.3521,5.5082
KWF3,2018-11-08 00:00:00,8.4460,232.6566,6.7147,5.1232,8.3967,231.3598,6.5585,5.2431,8.3708,234.0394,6.7755,4.9156,8.9264,238.3363,7.5977,4.6858
KWF3,2018-11-08 03:00:00,7.1544,207.9846,3.3571,6.3179,7.3766,208.2580,3.4924,6.4975,6.7926,208.0080,3.1898,5.9971,6.8981,205.8909,3.0121,6.2057
KWF3,2018-11-08 06:00:00,5.8774,175.5235,-0.4587,5.8595,6.2299,175.3829,-0.5015,6.2097,5.3276,175.0157,-0.4629,5.3074,5.8603,173.2813,-0.6856,5.8201
KWF3,2018-11-08 09:00:00,8.2772,168.7273,-1.6180,8.1175,8.3827,168.8523,-1.6207,8.2245,8.0301,168.4382,-1.6094,7.8672,8.0243,167.0007,-1.8050,7.8186
KWF3,2018-11-08 12:00:00,8.5018,175.4142,-0.6797,8.4746,8.3431,174.0783,-0.8608,8.2986,8.2440,176.8126,-0.4584,8.2312,8.2283,173.9533,-0.8668,8.1826
KWF3,2018-11-08 15:00:00,9.5369,169.6876,-1.7072,9.3829,9.3631,168.7892,-1.8204,9.1844,9.3089,170.5783,-1.5239,9.1833,9.5433,169.0236,-1.8171,9.3687
KWF3,2018-11-08 18:00:00,8.1013,141.2813,-5.0673,6.3208,8.0925,141.5391,-5.0334,6.3367,7.8693,140.0313,-5.0550,6.0310,8.2131,140.1407,-5.2638,6.3045
KWF3,2018-11-08 21:00:00,7.4587,148.2346,-3.9266,6.3414,7.5944,149.3752,-3.8687,6.5351,7.0612,146.3049,-3.9174,5.8749,7.7736,146.2971,-4.3135,6.4671
KWF3,2018-11-09 00:00:00,5.8808,124.6485,-4.8379,3.3435,6.0918,128.1251,-4.7922,3.7609,5.4868,119.3360,-4.7832,2.6882,6.1059,122.8751,-5.1281,3.3144
KWF3,2018-11-09 03:00:00,6.1790,128.2892,-4.8498,3.8287,6.1707,128.3674,-4.8381,3.8302,5.8987,126.5549,-4.7384,3.5132,6.3645,126.9455,-5.0866,3.8254
KWF3,2018-11-09 06:00:00,6.0758,129.1722,-4.7102,3.8378,6.3180,132.1332,-4.6853,4.2384,5.5963,124.2269,-4.6271,3.1477,6.3189,127.8129,-4.9921,3.8740
KWF3,2018-11-09 09:00:00,7.6297,130.4456,-5.8064,4.9496,7.8304,132.1253,-5.8077,5.2523,7.2044,127.6487,-5.7043,4.4006,7.9041,128.3831,-6.1959,4.9078
KWF3,2018-11-09 12:00:00,9.1726,139.5313,-5.9533,6.9781,9.1233,137.8360,-6.1240,6.7624,8.8552,139.8672,-5.7077,6.7703,9.1960,143.0391,-5.5293,7.3480
KWF3,2018-11-09 15:00:00,9.6772,179.6254,-0.0633,9.6769,9.3940,178.4066,-0.2612,9.3903,9.5258,179.7347,-0.0441,9.5257,9.5375,179.1019,-0.1495,9.5363
KWF3,2018-11-09 18:00:00,12.9500,158.6954,-4.7051,12.0650,12.9070,158.0938,-4.8154,11.9751,12.3889,158.7032,-4.4996,11.5429,12.8586,158.2813,-4.7583,11.9458
KWF3,2018-11-09 21:00:00,11.8836,162.6719,-3.5395,11.3443,11.8050,162.5391,-3.5422,11.2611,11.2708,162.3594,-3.4156,10.7408,12.0399,160.2032,-4.0777,11.3283
KWF3,2018-11-10 00:00:00,14.0790,186.3055,1.5463,13.9938,14.3465,183.9071,0.9776,14.3132,13.5370,188.4227,1.9828,13.3910,13.2181,186.7743,1.5592,13.1258
KWF3,2018-11-10 03:00:00,8.1288,196.6175,2.3247,7.7893,8.0956,194.8206,2.0708,7.8263,7.9506,198.2503,2.4899,7.5506,8.1161,196.8519,2.3528,7.7676
KWF3,2018-11-10 06:00:00,7.1820,197.3204,2.1382,6.8564,7.2670,197.5391,2.1900,6.9292,7.0019,196.4532,1.9831,6.7151,7.0775,197.9610,2.1825,6.7326
KWF3,2018-11-10 09:00:00,7.3806,189.2658,1.1884,7.2842,7.6686,188.7346,1.1645,7.5797,6.8747,189.8518,1.1763,6.7733,7.3747,187.6408,0.9806,7.3092
KWF3,2018-11-10 12:00:00,7.4262,177.3516,-0.3431,7.4182,7.2919,177.3360,-0.3389,7.2840,7.3197,177.2422,-0.3522,7.3112,7.4296,176.5860,-0.4424,7.4164
KWF3,2018-11-10 15:00:00,8.1384,181.5471,0.2197,8.1355,7.9534,180.5627,0.0781,7.9530,8.0120,182.4455,0.3419,8.0047,7.9837,180.4768,0.0664,7.9834
KWF3,2018-11-10 18:00:00,6.7724,169.9298,-1.1842,6.6681,6.8564,170.8907,-1.0855,6.7699,6.4072,168.3595,-1.2928,6.2754,6.6728,169.9142,-1.1686,6.5697
KWF3,2018-11-10 21:00:00,6.6328,166.4298,-1.5563,6.4477,6.7735,167.3595,-1.4823,6.6093,6.3252,165.2423,-1.6112,6.1166,6.7447,165.4923,-1.6896,6.5296
KWF3,2018-11-11 00:00:00,5.9124,184.8363,0.4985,5.8913,5.8030,185.2581,0.5318,5.7786,5.6897,185.5159,0.5469,5.6634,5.8630,186.2347,0.6367,5.8284
KWF3,2018-11-11 03:00:00,5.9316,191.0242,1.1343,5.8221,6.0258,192.6023,1.3147,5.8806,5.5697,188.8055,0.8526,5.5041,5.8827,190.3289,1.0548,5.7874
KWF3,2018-11-11 06:00:00,6.2613,158.0551,-2.3399,5.8076,6.4121,158.5082,-2.3492,5.9663,5.9073,157.5629,-2.2546,5.4601,6.3291,157.0473,-2.4682,5.8280
KWF3,2018-11-11 09:00:00,8.1919,198.0392,2.5368,7.7892,8.3384,199.6485,2.8038,7.8529,7.8750,196.9298,2.2932,7.5337,8.0049,199.0548,2.6134,7.5663
KWF3,2018-11-11 12:00:00,9.2079,212.4609,4.9421,7.7692,9.1718,214.6172,5.2104,7.5481,9.2314,211.0391,4.7599,7.9096,9.1669,213.9531,5.1198,7.6039
KWF3,2018-11-11 15:00:00,7.8345,213.6181,4.3376,6.5241,7.9072,214.1181,4.4352,6.5463,7.7149,213.6260,4.2722,6.4239,7.6763,213.9072,4.2822,6.3709
KWF3,2018-11-11 18:00:00,6.7951,189.5782,1.1307,6.7004,6.8371,188.6797,1.0318,6.7588,6.5730,190.0547,1.1476,6.4720,6.7727,189.7735,1.1497,6.6744
KWF3,2018-11-11 21:00:00,7.1655,184.1407,0.5174,7.1468,7.3139,184.0626,0.5182,7.2955,6.8163,184.3751,0.5200,6.7965,7.1733,183.5001,0.4379,7.1599
KWF3,2018-11-12 00:00:00,6.9311,186.4225,0.7753,6.8876,7.0766,186.3991,0.7887,7.0325,6.4751,186.1491,0.6936,6.4378,7.0693,186.0944,0.7505,7.0293
KWF3,2018-11-12 03:00:00,6.6306,175.8365,-0.4814,6.6131,6.7560,175.9771,-0.4740,6.7394,6.2971,175.6724,-0.4752,6.2791,6.8044,175.2193,-0.5671,6.7807
KWF3,2018-11-12 06:00:00,6.0890,179.3284,-0.0714,6.0886,6.2267,179.1877,-0.0883,6.2261,5.7765,179.9221,-0.0079,5.7765,6.1261,179.0002,-0.1069,6.1252
KWF3,2018-11-12 09:00:00,7.7270,186.4141,0.8632,7.6786,8.0033,186.4141,0.8941,7.9532,7.2406,186.6016,0.8324,7.1926,7.7524,185.2423,0.7083,7.7199
KWF3,2018-11-12 12:00:00,8.5255,198.2031,2.6633,8.0988,8.5235,198.4688,2.7002,8.0845,8.3282,198.3750,2.6253,7.9036,8.4435,197.8516,2.5884,8.0369
KWF3,2018-11-12 15:00:00,7.3791,191.4922,1.4702,7.2312,7.3850,191.1485,1.4279,7.2456,7.0871,192.2813,1.5075,6.9249,7.3947,192.4453,1.5936,7.2210
KWF3,2018-11-12 18:00:00,8.3914,199.8127,2.8442,7.8947,8.4490,200.1955,2.9168,7.9296,8.1190,199.6642,2.7321,7.6455,8.5486,201.1720,3.0875,7.9716
KWF3,2018-11-12 21:00:00,8.8564,194.3516,2.1952,8.5800,8.9482,194.8828,2.2983,8.6480,8.4960,194.0547,2.0632,8.2417,8.8593,195.1407,2.3140,8.5518
KWF3,2018-11-13 00:00:00,8.9524,202.6486,3.4474,8.2621,8.8040,201.9454,3.2903,8.1661,8.8577,203.0939,3.4743,8.1479,8.8001,204.2267,3.6111,8.0251
KWF3,2018-11-13 03:00:00,9.3876,220.7119,6.1231,7.1158,9.5917,220.7901,6.2661,7.2619,9.1786,220.6729,5.9820,6.9614,9.2909,221.0791,6.1050,7.0035
KWF3,2018-11-13 06:00:00,8.3139,229.8831,6.3579,5.3571,8.5639,229.0706,6.4702,5.6105,7.9223,229.5238,6.0263,5.1426,8.2553,230.9066,6.4071,5.2057
KWF3,2018-11-13 09:00:00,8.5856,232.5394,6.8150,5.2219,8.9459,231.9379,7.0435,5.5153,8.0631,232.0160,6.3552,4.9624,8.5504,232.8832,6.8182,5.1597
KWF3,2018-11-13 12:00:00,8.6581,244.0938,7.7881,3.7827,8.8524,242.2501,7.8343,4.1218,8.2440,245.8126,7.5203,3.3778,8.7421,243.7579,7.8411,3.8654
KWF3,2018-11-13 15:00:00,7.4493,228.7657,5.6020,4.9101,7.2457,228.1016,5.3932,4.8388,7.3609,229.3594,5.5855,4.7943,7.6930,230.8438,5.9653,4.8576
KWF3,2018-11-13 18:00:00,6.1907,201.6101,2.2800,5.7555,6.3049,203.7976,2.5441,5.7689,6.0442,199.5398,2.0216,5.6961,6.3499,205.2195,2.7056,5.7446
KWF3,2018-11-13 21:00:00,6.8403,193.4538,1.5915,6.6526,7.0039,193.8367,1.6750,6.8007,6.5347,192.6335,1.4292,6.3765,6.7710,192.4382,1.4584,6.6121
KWF3,2018-11-14 00:00:00,7.4087,189.8284,1.2646,7.2999,7.3862,188.9456,1.1485,7.2964,7.0732,190.3206,1.2672,6.9588,7.3300,189.0159,1.1487,7.2395
KWF3,2018-11-14 03:00:00,10.1172,192.4766,2.1857,9.8783,10.4590,192.5391,2.2707,10.2095,9.4468,192.3672,2.0233,9.2276,9.9639,191.6094,2.0051,9.7600
KWF3,2018-11-14 06:00:00,9.8547,193.0079,2.2181,9.6018,9.9538,192.8517,2.2140,9.7045,9.3654,193.1173,2.1254,9.1211,9.7604,193.3282,2.2501,9.4975
KWF3,2018-11-14 09:00:00,10.3472,195.2034,2.7135,9.9851,10.4722,195.2815,2.7601,10.1020,9.8502,195.2346,2.5883,9.5040,10.1407,195.2424,2.6660,9.7840
KWF3,2018-11-14 12:00:00,9.8237,201.6876,3.6303,9.1283,9.7881,202.2033,3.6988,9.0623,9.4839,201.6876,3.5047,8.8125,9.6660,202.2736,3.6637,8.9448
KWF3,2018-11-14 15:00:00,6.4465,186.9297,0.7778,6.3994,6.5154,187.2657,0.8240,6.4631,6.0950,186.5938,0.6999,6.0546,6.2517,187.1016,0.7729,6.2037
KWF3,2018-11-14 18:00:00,5.9262,177.6566,-0.2423,5.9212,5.8193,178.1800,-0.1848,5.8163,5.6850,176.8129,-0.3161,5.6762,5.7851,176.9066,-0.3122,5.7767
KWF3,2018-11-14 21:00:00,5.9169,180.6719,0.0694,5.9165,5.8139,181.8516,0.1878,5.8108,5.6581,179.1250,-0.0864,5.6575,5.6420,180.7422,0.0731,5.6415
KWF3,2018-11-15 00:00:00,4.0882,184.1642,0.2969,4.0774,4.3333,185.5705,0.4206,4.3128,3.5520,182.2502,0.1395,3.5493,4.2864,187.5392,0.5624,4.2494
KWF3,2018-11-15 03:00:00,3.5927,176.8907,-0.1949,3.5874,3.9648,179.4454,-0.0384,3.9646,2.9687,171.2345,-0.4524,2.9340,3.9306,174.5626,-0.3725,3.9129
KWF3,2018-11-15 06:00:00,4.7818,175.7814,-0.3518,4.7689,4.7887,173.2970,-0.5589,4.7559,4.4288,176.4689,-0.2728,4.4204,4.8722,173.8127,-0.5251,4.8438
KWF3,2018-11-15 09:00:00,6.0539,168.4535,-1.2118,5.9314,6.1071,168.6098,-1.2061,5.9868,5.5656,168.0473,-1.1527,5.4450,6.0354,166.0551,-1.4545,5.8575
KWF3,2018-11-15 12:00:00,6.3501,179.7969,-0.0225,6.3501,6.2998,179.1954,-0.0885,6.2992,5.9615,180.5782,0.0602,5.9611,6.3565,179.4063,-0.0659,6.3561
KWF3,2018-11-15 15:00:00,5.0970,178.7036,-0.1153,5.0957,5.0775,179.0083,-0.0879,5.0767,4.7713,178.4615,-0.1281,4.7696,5.1195,177.1568,-0.2539,5.1132
KWF3,2018-11-15 18:00:00,4.4301,140.2344,-2.8337,3.4053,4.2724,140.0704,-2.7422,3.2762,4.3017,137.0782,-2.9294,3.1500,4.6010,140.0547,-2.9541,3.5274
KWF3,2018-11-15 21:00:00,4.6353,176.5000,-0.2830,4.6267,4.4835,176.6094,-0.2652,4.4756,4.3638,176.0860,-0.2979,4.3537,4.4434,177.8282,-0.1684,4.4402
KWF3,2018-11-16 00:00:00,4.2356,153.2969,-1.9034,3.7839,4.3436,154.7501,-1.8528,3.9286,3.9432,150.2735,-1.9553,3.4243,4.2054,151.9063,-1.9804,3.7099
KWF3,2018-11-16 03:00:00,4.2999,146.1566,-2.3947,3.5714,4.3922,149.3831,-2.2369,3.7799,3.9591,141.4378,-2.4680,3.0958,4.3615,147.8362,-2.3218,3.6921
KWF3,2018-11-16 06:00:00,4.3899,116.8362,-3.9172,1.9818,4.4329,117.0940,-3.9464,2.0190,4.2054,113.8597,-3.8460,1.7011,4.4153,116.9847,-3.9346,2.0035
KWF3,2018-11-16 09:00:00,3.4020,129.2515,-2.6345,2.1526,3.4641,130.8062,-2.6220,2.2638,3.2673,125.6265,-2.6558,1.9032,3.5974,129.0874,-2.7922,2.2682
KWF3,2018-11-16 12:00:00,3.8421,129.0316,-2.9845,2.4195,3.9060,129.4457,-3.0164,2.4817,3.6507,127.1253,-2.9107,2.2034,3.9222,129.1488,-3.0417,2.4762
KWF3,2018-11-16 15:00:00,3.5410,115.3047,-3.2012,1.5135,3.4037,113.9610,-3.1104,1.3823,3.5742,114.2579,-3.2586,1.4684,3.5117,114.0704,-3.2063,1.4323
KWF3,2018-11-16 18:00:00,4.0234,106.3986,-3.8598,1.1359,4.0224,104.4142,-3.8958,1.0013,3.9814,106.4376,-3.8187,1.1266,4.0410,106.0079,-3.8843,1.1144
KWF3,2018-11-16 21:00:00,3.9311,114.4610,-3.5782,1.6278,3.6606,109.8751,-3.4425,1.2445,4.0199,114.4376,-3.6598,1.6631,3.9867,113.9220,-3.6443,1.6166
KWF3,2018-11-17 00:00:00,3.8997,94.8597,-3.8857,0.3304,3.9603,94.6722,-3.9471,0.3226,3.7542,94.3440,-3.7434,0.2844,3.9974,99.6565,-3.9407,0.6705
KWF3,2018-11-17 03:00:00,5.5104,88.6644,-5.5089,-0.1284,5.4284,90.8909,-5.4277,0.0844,5.4303,85.2347,-5.4116,-0.4511,5.6803,92.5550,-5.6747,0.2532
KWF3,2018-11-17 06:00:00,5.5938,93.6251,-5.5826,0.3537,5.5538,95.7501,-5.5258,0.5564,5.4913,90.7423,-5.4908,0.0711,5.7920,94.7501,-5.7721,0.4796
KWF3,2018-11-17 09:00:00,6.2886,95.2194,-6.2625,0.5721,6.2115,96.5397,-6.1711,0.7074,6.2486,93.3601,-6.2378,0.3662,6.5416,96.0476,-6.5051,0.6892
KWF3,2018-11-17 12:00:00,6.0883,88.6495,-6.0866,-0.1435,5.9921,89.2354,-5.9916,-0.0800,6.0497,87.8136,-6.0453,-0.2308,6.2802,90.1026,-6.2802,0.0112
KWF3,2018-11-17 15:00:00,7.5359,80.4224,-7.4309,-1.2539,7.3464,81.7114,-7.2697,-1.0591,7.5793,79.0239,-7.4407,-1.4431,7.7122,81.9146,-7.6355,-1.0847
KWF3,2018-11-17 18:00:00,7.4395,85.4381,-7.4159,-0.5917,7.3218,86.9069,-7.3112,-0.3951,7.4107,83.5163,-7.3633,-0.8368,7.8355,85.7350,-7.8138,-0.5827
KWF3,2018-11-17 21:00:00,7.8736,82.2354,-7.8014,-1.0637,7.5982,85.0792,-7.5702,-0.6518,7.9068,78.7432,-7.7547,-1.5435,8.2486,84.0870,-8.2047,-0.8498
KWF3,2018-11-18 00:00:00,8.0216,80.9533,-7.9218,-1.2613,7.5861,84.2267,-7.5476,-0.7631,8.0841,76.9767,-7.8762,-1.8217,8.4259,83.2970,-8.3683,-0.9835
KWF3,2018-11-18 03:00:00,7.7208,81.7892,-7.6416,-1.1026,7.3350,85.2501,-7.3098,-0.6074,7.7559,78.4454,-7.5987,-1.5535,8.0157,84.7111,-7.9816,-0.7389
KWF3,2018-11-18 06:00:00,7.0754,58.0001,-6.0003,-3.7494,6.7404,61.6017,-5.9293,-3.2057,7.2238,54.9064,-5.9106,-4.1531,7.3303,61.3595,-6.4334,-3.5135
KWF3,2018-11-18 09:00:00,8.2202,67.8284,-7.6123,-3.1021,7.9301,70.5081,-7.4756,-2.6461,8.2846,65.7972,-7.5564,-3.3964,8.4467,69.6722,-7.9207,-2.9343
KWF3,2018-11-18 12:00:00,8.4053,68.6021,-7.8259,-3.0666,8.1319,69.6411,-7.6239,-2.8291,8.4586,67.2740,-7.8019,-3.2678,8.4131,69.5474,-7.8828,-2.9398
KWF3,2018-11-18 15:00:00,8.0493,63.6411,-7.2124,-3.5738,7.7969,64.3755,-7.0300,-3.3719,8.1533,62.9692,-7.2627,-3.7054,7.9951,64.0864,-7.1912,-3.4940
KWF3,2018-11-18 18:00:00,8.3319,59.7345,-7.1962,-4.1993,8.1439,62.0236,-7.1922,-3.8204,8.3656,57.9298,-7.0890,-4.4418,8.4652,61.1017,-7.4111,-4.0908
KWF3,2018-11-18 21:00:00,8.2809,62.3055,-7.3323,-3.8486,8.0427,64.6883,-7.2705,-3.4386,8.3517,60.4774,-7.2674,-4.1155,8.4387,64.3445,-7.6067,-3.6536
KWF3,2018-11-19 00:00:00,7.8525,60.1485,-6.8106,-3.9086,7.5297,62.4219,-6.6742,-3.4859,7.9741,58.1797,-6.7756,-4.2044,8.1079,62.6719,-7.2030,-3.7222
KWF3,2018-11-19 03:00:00,8.4839,62.2815,-7.5103,-3.9461,8.3335,64.4222,-7.5168,-3.5979,8.4595,60.7893,-7.3837,-4.1284,8.6919,65.0393,-7.8800,-3.6679
KWF3,2018-11-19 06:00:00,7.5449,61.6877,-6.6423,-3.5784,7.3300,63.8830,-6.5816,-3.2267,7.5956,59.9846,-6.5770,-3.7996,7.7587,64.4846,-7.0020,-3.3421
KWF3,2018-11-19 09:00:00,8.4016,54.9145,-6.8750,-4.8292,8.0100,57.4692,-6.7532,-4.3074,8.5974,53.0317,-6.8690,-5.1702,8.6144,56.7661,-7.2055,-4.7212
KWF3,2018-11-19 12:00:00,8.0417,66.5721,-7.3788,-3.1974,7.8484,68.4471,-7.2996,-2.8832,8.1511,64.1658,-7.3365,-3.5520,8.0979,67.1893,-7.4645,-3.1395
KWF3,2018-11-19 15:00:00,6.8806,64.8204,-6.2268,-2.9274,6.7986,65.9141,-6.2067,-2.7745,6.8582,64.0547,-6.1670,-3.0005,6.9734,65.8126,-6.3612,-2.8572
KWF3,2018-11-19 18:00:00,7.1093,46.3207,-5.1415,-4.9098,6.9838,48.4300,-5.2249,-4.6340,7.1439,44.1644,-4.9773,-5.1247,7.2523,47.5863,-5.3544,-4.8916
KWF3,2018-11-19 21:00:00,10.0335,57.3360,-8.4467,-5.4152,10.1595,60.7189,-8.8614,-4.9690,9.7904,54.2267,-7.9433,-5.7233,10.4066,60.5470,-9.0616,-5.1170
KWF3,2018-11-20 00:00:00,8.1375,51.8831,-6.4022,-5.0230,7.9222,53.3128,-6.3529,-4.7331,8.2156,50.0784,-6.3008,-5.2723,8.3123,53.8049,-6.7081,-4.9087
KWF3,2018-11-20 03:00:00,8.2222,50.5941,-6.3531,-5.2196,7.9166,52.2816,-6.2622,-4.8432,8.3399,48.9066,-6.2853,-5.4817,8.3599,51.8910,-6.5779,-5.1594
KWF3,2018-11-20 06:00:00,8.5781,43.2735,-5.8801,-6.2456,8.2577,45.0938,-5.8487,-5.8295,8.7216,41.7110,-5.8031,-6.5108,8.6493,44.6719,-6.0809,-6.1509
KWF3,2018-11-20 09:00:00,8.5532,53.0704,-6.8372,-5.1390,8.3124,55.2189,-6.8273,-4.7418,8.7314,51.1173,-6.7968,-5.4809,8.7695,54.2892,-7.1206,-5.1187
KWF3,2018-11-20 12:00:00,8.7525,53.9141,-7.0732,-5.1552,8.5796,56.0469,-7.1168,-4.7918,8.8965,52.7266,-7.0795,-5.3879,8.8833,54.6876,-7.2489,-5.1349
KWF3,2018-11-20 15:00:00,8.0987,66.4537,-7.4244,-3.2353,8.1089,67.0318,-7.4661,-3.1643,8.0054,65.6959,-7.2959,-3.2949,8.2554,65.7115,-7.5247,-3.3957
KWF3,2018-11-20 18:00:00,7.6344,52.5706,-6.0625,-4.6401,7.6476,56.6565,-6.3887,-4.2035,7.5719,48.2503,-5.6491,-5.0420,7.6871,52.8440,-6.1266,-4.6429
KWF3,2018-11-20 21:00:00,6.8456,52.2190,-5.4105,-4.1939,6.9418,52.4612,-5.5044,-4.2296,6.7641,51.9221,-5.3245,-4.1716,6.7953,52.7034,-5.4057,-4.1176
KWF3,2018-11-21 00:00:00,5.8378,56.7109,-4.8799,-3.2041,5.6449,54.3984,-4.5898,-3.2861,5.9125,58.5625,-5.0446,-3.0838,5.7074,51.4688,-4.4647,-3.5554
KWF3,2018-11-21 03:00:00,2.9698,88.7894,-2.9691,-0.0627,2.8213,86.5082,-2.8161,-0.1718,3.1153,91.0941,-3.1147,0.0595,2.9317,86.1019,-2.9249,-0.1993
KWF3,2018-11-21 06:00:00,3.5926,132.5313,-2.6474,2.4285,3.7498,132.2188,-2.7770,2.5197,3.2112,130.5781,-2.4390,2.0888,3.5608,130.9766,-2.6883,2.3350
KWF3,2018-11-21 09:00:00,5.4188,112.7127,-4.9986,2.0923,5.4144,116.7439,-4.8352,2.4365,5.3807,108.8377,-5.0925,1.7374,5.5926,112.5642,-5.1645,2.1460
KWF3,2018-11-21 12:00:00,7.9086,127.7579,-6.2526,4.8426,7.8495,127.8751,-6.1960,4.8191,7.7660,126.9767,-6.2041,4.6712,7.9955,126.4064,-6.4350,4.7454
KWF3,2018-11-21 15:00:00,7.8465,124.3360,-6.4792,4.4258,7.8147,123.8751,-6.4882,4.3558,7.6512,123.4219,-6.3859,4.2143,7.9222,123.7969,-6.5834,4.4067
KWF3,2018-11-21 18:00:00,6.1883,106.3360,-5.9385,1.7406,6.1097,106.9454,-5.8444,1.7807,6.1146,104.2423,-5.9266,1.5043,6.3680,108.1016,-6.0528,1.9786
KWF3,2018-11-21 21:00:00,4.3669,98.0547,-4.3238,0.6119,4.2209,101.3438,-4.1384,0.8302,4.3888,92.2188,-4.3855,0.1699,4.5680,100.8047,-4.4870,0.8563
KWF3,2018-11-22 00:00:00,4.1860,83.5236,-4.1593,-0.4722,3.6626,86.9690,-3.6574,-0.1937,4.0932,76.9455,-3.9874,-0.9246,4.4116,90.1955,-4.4115,0.0151
KWF3,2018-11-22 03:00:00,3.9126,78.1877,-3.8297,-0.8009,3.3100,79.6721,-3.2564,-0.5934,3.8608,69.3908,-3.6137,-1.3590,4.4965,87.9377,-4.4936,-0.1618
KWF3,2018-11-22 06:00:00,4.9921,55.2345,-4.1009,-2.8466,3.9344,53.6641,-3.1694,-2.3312,5.0507,53.0860,-4.0382,-3.0335,5.5321,61.7813,-4.8746,-2.6158
KWF3,2018-11-22 09:00:00,4.3910,41.7188,-2.9221,-3.2775,3.5932,42.1876,-2.4130,-2.6624,4.7894,40.1485,-3.0881,-3.6609,5.1752,48.3048,-3.8643,-3.4424
KWF3,2018-11-22 12:00:00,1.8188,83.4457,-1.8069,-0.2076,1.9301,83.4223,-1.9174,-0.2211,1.6958,82.0160,-1.6793,-0.2355,1.8432,83.3832,-1.8309,-0.2124
KWF3,2018-11-22 15:00:00,1.6422,48.5395,-1.2306,-1.0873,1.6060,59.0708,-1.3776,-0.8255,1.6949,37.5630,-1.0333,-1.3435,1.8052,58.7895,-1.5440,-0.9354
KWF3,2018-11-22 18:00:00,3.2495,77.5007,-3.1725,-0.7033,3.2016,79.8132,-3.1512,-0.5662,3.2886,73.9382,-3.1602,-0.9099,3.2856,80.9069,-3.2443,-0.5193
KWF3,2018-11-22 21:00:00,3.7900,74.9375,-3.6598,-0.9849,3.6836,77.2735,-3.5931,-0.8115,3.8437,72.3907,-3.6636,-1.1628,3.8857,76.8282,-3.7835,-0.8854
KWF3,2018-11-23 00:00:00,2.6639,108.3050,-2.5291,0.8367,2.7411,97.6331,-2.7168,0.3641,2.5927,115.9065,-2.3321,1.1327,2.7294,106.5237,-2.6167,0.7763
KWF3,2018-11-23 03:00:00,4.5707,70.1173,-4.2982,-1.5545,4.3026,74.9376,-4.1548,-1.1181,4.7675,66.6876,-4.3783,-1.8867,4.6688,72.0782,-4.4423,-1.4367
KWF3,2018-11-23 06:00:00,4.1716,59.1250,-3.5804,-2.1407,3.7018,62.8672,-3.2945,-1.6882,4.3664,54.5313,-3.5561,-2.5336,4.4655,61.3438,-3.9185,-2.1415
KWF3,2018-11-23 09:00:00,2.9579,87.7737,-2.9557,-0.1149,2.9628,88.7815,-2.9621,-0.0630,2.6874,84.6487,-2.6757,-0.2506,3.2265,90.7034,-3.2262,0.0396
KWF3,2018-11-23 12:00:00,2.9447,85.3209,-2.9349,-0.2402,2.8725,86.2427,-2.8663,-0.1882,3.0609,79.1099,-3.0058,-0.5783,3.1557,85.7115,-3.1468,-0.2360
KWF3,2018-11-23 15:00:00,3.0081,73.5629,-2.8852,-0.8512,2.7620,76.1020,-2.6812,-0.6634,3.1986,70.3911,-3.0131,-1.0734,3.1849,76.9848,-3.1031,-0.7173
KWF3,2018-11-23 18:00:00,4.6417,65.9377,-4.2383,-1.8926,4.5880,66.0080,-4.1916,-1.8655,4.5538,63.8595,-4.0880,-2.0063,4.5235,70.1564,-4.2549,-1.5355
KWF3,2018-11-23 21:00:00,5.0012,81.3518,-4.9443,-0.7520,4.9123,83.5159,-4.8809,-0.5547,4.8977,79.5003,-4.8157,-0.8925,5.0969,82.4456,-5.0527,-0.6701
KWF3,2018-11-24 00:00:00,5.0358,76.2349,-4.8911,-1.1982,4.9616,77.5006,-4.8440,-1.0738,4.9918,74.6881,-4.8146,-1.3182,5.3610,82.8209,-5.3189,-0.6700
KWF3,2018-11-24 03:00:00,6.1808,58.8132,-5.2876,-3.2006,5.9142,60.1335,-5.1287,-2.9451,6.3419,57.5398,-5.3511,-3.4038,6.2199,59.9382,-5.3832,-3.1157
KWF3,2018-11-24 06:00:00,6.8974,55.4142,-5.6785,-3.9152,6.6298,55.9611,-5.4938,-3.7111,7.0165,54.9533,-5.7443,-4.0292,6.9804,57.0861,-5.8600,-3.7930
KWF3,2018-11-24 09:00:00,7.7665,58.7349,-6.6386,-4.0308,7.5799,61.4927,-6.6609,-3.6177,7.7762,56.7661,-6.5044,-4.2618,7.9325,60.2661,-6.8881,-3.9343
KWF3,2018-11-24 12:00:00,7.6966,62.0392,-6.7982,-3.6087,7.6664,63.2111,-6.8436,-3.4553,7.6381,61.1876,-6.6925,-3.6811,7.7689,63.7657,-6.9687,-3.4342
KWF3,2018-11-24 15:00:00,6.2052,64.7346,-5.6116,-2.6485,6.1710,66.1252,-5.6430,-2.4977,6.1330,63.9065,-5.5079,-2.6975,6.3039,65.1643,-5.7209,-2.6477
